Source,Target,Weight
3175,261,9.4
3175,282,8.8
3175,335,10.0
3175,587,9.1
3175,693,8.9
3175,1364,9.0
3175,1488,8.9
3175,1983,9.2
3175,2370,9.3
3175,2878,9.1
3175,3115,8.9
3175,3906,10.0
3175,4364,10.0
3176,25,9.5
3176,33,9.3
3176,101,10.1
3176,122,9.2
3176,216,9.2
3176,261,9.4
3176,282,8.8
3176,335,10.0
3176,587,9.1
3176,693,8.9
3176,1364,9.0
3176,1488,8.9
3176,1983,9.2
3176,2370,9.3
3176,2878,9.1
3176,3115,8.9
3176,3906,10.0
3176,4364,10.0
3177,25,9.5
3177,33,9.3
3177,101,10.1
3177,122,9.2
3177,216,9.2
3177,261,9.4
3177,282,8.8
3177,335,10.0
3177,587,9.1
3177,693,8.9
3177,1364,9.0
3177,1488,8.9
3177,1983,9.2
3177,2370,9.3
3177,2878,9.1
3177,3115,8.9
3177,3906,10.0
3177,4364,10.0
3178,25,9.5
3178,33,9.3
3178,101,10.1
3178,122,9.2
3178,216,9.2
3178,261,9.4
3178,282,8.8
3178,335,10.0
3178,587,9.1
3178,693,8.9
3178,1364,9.0
3178,1488,8.9
3178,1983,9.2
3178,2370,9.3
3178,2878,9.1
3178,3115,8.9
3178,3906,10.0
3178,4364,10.0
3179,25,9.5
3179,33,9.3
3179,101,10.1
3179,122,9.2
3179,216,9.2
3179,261,9.4
3179,282,8.8
3179,335,10.0
3179,587,9.1
3179,693,8.9
3179,1364,9.0
3179,1488,8.9
3179,1983,9.2
3179,2370,9.3
3179,2878,9.1
3179,3115,8.9
3179,3906,10.0
3179,4364,10.0
3180,25,9.5
3180,33,9.3
3180,101,10.1
3180,122,9.2
3180,216,9.2
3180,261,9.4
3180,282,8.8
3180,335,10.0
3180,587,9.1
3180,693,8.9
3180,1364,9.0
3180,1488,8.9
3180,1983,9.2
3180,2370,9.3
3180,2878,9.1
3180,3115,8.9
3180,3906,10.0
3180,4364,10.0
3181,25,9.5
3181,33,9.3
3181,101,10.1
3181,122,9.2
3181,216,9.2
3181,261,9.4
3181,282,8.8
3181,335,10.0
3181,587,9.1
3181,693,8.9
3181,1364,9.0
3181,1488,8.9
3181,1983,9.2
3181,2370,9.3
3181,2878,9.1
3181,3115,8.9
3181,3906,10.0
3181,4364,10.0
3182,25,9.5
3182,33,9.3
3182,101,10.1
3182,122,9.2
3182,216,9.2
3182,261,9.4
3182,282,8.8
3182,335,10.0
3182,587,9.1
3182,693,8.9
3182,1364,9.0
3182,1488,8.9
3182,1983,9.2
3182,2370,9.3
3182,2878,9.1
3182,3115,8.9
3182,3906,10.0
3182,4364,10.0
3183,25,9.5
3183,33,9.3
3183,101,10.1
3183,122,9.2
3183,216,9.2
3183,261,9.4
3183,282,8.8
3183,335,10.0
3183,587,9.1
3183,693,8.9
3183,1364,9.0
3183,1488,8.9
3183,1983,9.2
3183,2370,9.3
3183,2878,9.1
3183,3115,8.9
3183,3906,10.0
3183,4364,10.0
3184,25,9.5
3184,33,9.3
3184,101,10.1
3184,122,9.2
3184,216,9.2
3184,261,9.4
3184,282,8.8
3184,335,10.0
3184,587,9.1
3184,693,8.9
3184,1364,9.0
3184,1488,8.9
3184,1983,9.2
3184,2370,9.3
3184,2878,9.1
3184,3115,8.9
3184,3906,10.0
3184,4364,10.0
3185,25,9.5
3185,33,9.3
3185,101,10.1
3185,122,9.2
3185,216,9.2
3185,261,9.4
3185,282,8.8
3185,335,10.0
3185,587,9.1
3185,693,8.9
3185,1364,9.0
3185,1488,8.9
3185,1983,9.2
3185,2370,9.3
3185,2878,9.1
3185,3115,8.9
3185,3906,10.0
3185,4364,10.0
3186,25,9.5
3186,33,9.3
3186,101,10.1
3186,122,9.2
3186,216,9.2
3186,261,9.4
3186,282,8.8
3186,335,10.0
3186,587,9.1
3186,693,8.9
3186,1364,9.0
3186,1488,8.9
3186,1983,9.2
3186,2370,9.3
3186,2878,9.1
3186,3115,8.9
3186,3906,10.0
3186,4364,10.0
3187,25,9.5
3187,33,9.3
3187,101,10.1
3187,122,9.2
3187,216,9.2
3187,261,9.4
3187,282,8.8
3187,335,10.0
3187,587,9.1
3187,693,8.9
3187,1364,9.0
3187,1488,8.9
3187,1983,9.2
3187,2370,9.3
3187,2878,9.1
3187,3115,8.9
3187,3906,10.0
3187,4364,10.0
3188,25,9.5
3188,33,9.3
3188,101,10.1
3188,122,9.2
3188,216,9.2
3188,261,9.4
3188,282,8.8
3188,335,10.0
3188,587,9.1
3188,693,8.9
3188,1364,9.0
3188,1488,8.9
3188,1983,9.2
3188,2370,9.3
3188,2878,9.1
3188,3115,8.9
3188,3906,10.0
3188,4364,10.0
3189,25,9.5
3189,33,9.3
3189,101,10.1
3189,122,9.2
3189,216,9.2
3189,261,9.4
3189,282,8.8
3189,335,10.0
3189,587,9.1
3189,693,8.9
3189,1364,9.0
3189,1488,8.9
3189,1983,9.2
3189,2370,9.3
3189,2878,9.1
3189,3115,8.9
3189,3906,10.0
3189,4364,10.0
3190,25,9.5
3190,33,9.3
3190,101,10.1
3190,122,9.2
3190,216,9.2
3190,261,9.4
3190,282,8.8
3190,335,10.0
3190,587,9.1
3190,693,8.9
3190,1364,9.0
3190,1488,8.9
3190,1983,9.2
3190,2370,9.3
3190,2878,9.1
3190,3115,8.9
3190,3906,10.0
3190,4364,10.0
3191,25,9.5
3191,33,9.3
3191,101,10.1
3191,122,9.2
3191,216,9.2
3191,261,9.4
3191,282,8.8
3191,335,10.0
3191,587,9.1
3191,693,8.9
3191,1364,9.0
3191,1488,8.9
3191,1983,9.2
3191,2370,9.3
3191,2878,9.1
3191,3115,8.9
3191,3906,10.0
3191,4364,10.0
3192,25,9.5
3192,33,9.3
3192,101,10.1
3192,122,9.2
3192,216,9.2
3192,261,9.4
3192,282,8.8
3192,335,10.0
3192,587,9.1
3192,693,8.9
3192,1364,9.0
3192,1488,8.9
3192,1983,9.2
3192,2370,9.3
3192,2878,9.1
3192,3115,8.9
3192,3906,10.0
3192,4364,10.0
3193,25,9.5
3193,33,9.3
3193,101,10.1
3193,122,9.2
3193,216,9.2
3193,261,9.4
3193,282,8.8
3193,335,10.0
3193,587,9.1
3193,693,8.9
3193,1364,9.0
3193,1488,8.9
3193,1983,9.2
3193,2370,9.3
3193,2878,9.1
3193,3115,8.9
3193,3906,10.0
3193,4364,10.0
3194,25,9.5
3194,33,9.3
3194,101,10.1
3194,122,9.2
3194,216,9.2
3194,261,9.4
3194,282,8.8
3194,335,10.0
3194,587,9.1
3194,693,8.9
3194,1364,9.0
3194,1488,8.9
3194,1983,9.2
3194,2370,9.3
3194,2878,9.1
3194,3115,8.9
3194,3906,10.0
3194,4364,10.0
3195,25,9.5
3195,33,9.3
3195,101,10.1
3195,122,9.2
3195,216,9.2
3195,261,9.4
3195,282,8.8
3195,335,10.0
3195,587,9.1
3195,693,8.9
3195,1364,9.0
3195,1488,8.9
3195,1983,9.2
3195,2370,9.3
3195,2878,9.1
3195,3115,8.9
3195,3906,10.0
3195,4364,10.0
3196,25,9.5
3196,33,9.3
3196,101,10.1
3196,122,9.2
3196,216,9.2
3196,261,9.4
3196,282,8.8
3196,335,10.0
3196,587,9.1
3196,693,8.9
3196,1364,9.0
3196,1488,8.9
3196,1983,9.2
3196,2370,9.3
3196,2878,9.1
3196,3115,8.9
3196,3906,10.0
3196,4364,10.0
3197,25,9.5
3197,33,9.3
3197,101,10.1
3197,122,9.2
3197,216,9.2
3197,261,9.4
3197,282,8.8
3197,335,10.0
3197,587,9.1
3197,693,8.9
3197,1364,9.0
3197,1488,8.9
3197,1983,9.2
3197,2370,9.3
3197,2878,9.1
3197,3115,8.9
3197,3906,10.0
3197,4364,10.0
3198,25,9.5
3198,33,9.3
3198,101,10.1
3198,122,9.2
3198,216,9.2
3198,261,9.4
3198,282,8.8
3198,335,10.0
3198,587,9.1
3198,693,8.9
3198,1364,9.0
3198,1488,8.9
3198,1983,9.2
3198,2370,9.3
3198,2878,9.1
3198,3115,8.9
3198,3906,10.0
3198,4364,10.0
3199,25,9.5
3199,33,9.3
3199,101,10.1
3199,122,9.2
3199,216,9.2
3199,261,9.4
3199,282,8.8
3199,335,10.0
3199,587,9.1
3199,693,8.9
3199,1364,9.0
3199,1488,8.9
3199,1983,9.2
3199,2370,9.3
3199,2878,9.1
3199,3115,8.9
3199,3906,10.0
3199,4364,10.0
3200,25,9.5
3200,33,9.3
3200,101,10.1
3200,122,9.2
3200,216,9.2
3200,261,9.4
3200,282,8.8
3200,335,10.0
3200,587,9.1
3200,693,8.9
3200,1364,9.0
3200,1488,8.9
3200,1983,9.2
3200,2370,9.3
3200,2878,9.1
3200,3115,8.9
3200,3906,10.0
3200,4364,10.0
3201,25,9.5
3201,33,9.3
3201,101,10.1
3201,122,9.2
3201,216,9.2
3201,261,9.4
3201,282,8.8
3201,335,10.0
3201,587,9.1
3201,693,8.9
3201,1364,9.0
3201,1488,8.9
3201,1983,9.2
3201,2370,9.3
3201,2878,9.1
3201,3115,8.9
3201,3906,10.0
3201,4364,10.0
3202,25,9.5
3202,33,9.3
3202,101,10.1
3202,122,9.2
3202,216,9.2
3202,261,9.4
3202,282,8.8
3202,335,10.0
3202,587,9.1
3202,693,8.9
3202,1364,9.0
3202,1488,8.9
3202,1983,9.2
3202,2370,9.3
3202,2878,9.1
3202,3115,8.9
3202,3906,10.0
3202,4364,10.0
3203,25,9.5
3203,33,9.3
3203,101,10.1
3203,122,9.2
3203,216,9.2
3203,261,9.4
3203,282,8.8
3203,335,10.0
3203,587,9.1
3203,693,8.9
3203,1364,9.0
3203,1488,8.9
3203,1983,9.2
3203,2370,9.3
3203,2878,9.1
3203,3115,8.9
3203,3906,10.0
3203,4364,10.0
3204,25,9.5
3204,33,9.3
3204,101,10.1
3204,122,9.2
3204,216,9.2
3204,261,9.4
3204,282,8.8
3204,335,10.0
3204,587,9.1
3204,693,8.9
3204,1364,9.0
3204,1488,8.9
3204,1983,9.2
3204,2370,9.3
3204,2878,9.1
3204,3115,8.9
3204,3906,10.0
3204,4364,10.0
3205,25,9.5
3205,33,9.3
3205,101,10.1
3205,122,9.2
3205,216,9.2
3205,261,9.4
3205,282,8.8
3205,335,10.0
3205,587,9.1
3205,693,8.9
3205,1364,9.0
3205,1488,8.9
3205,1983,9.2
3205,2370,9.3
3205,2878,9.1
3205,3115,8.9
3205,3906,10.0
3205,4364,10.0
3206,25,9.5
3206,33,9.3
3206,101,10.1
3206,122,9.2
3206,216,9.2
3206,261,9.4
3206,282,8.8
3206,335,10.0
3206,587,9.1
3206,693,8.9
3206,1364,9.0
3206,1488,8.9
3206,1983,9.2
3206,2370,9.3
3206,2878,9.1
3206,3115,8.9
3206,3906,10.0
3206,4364,10.0
3207,25,9.5
3207,33,9.3
3207,101,10.1
3207,122,9.2
3207,216,9.2
3207,261,9.4
3207,282,8.8
3207,335,10.0
3207,587,9.1
3207,693,8.9
3207,1364,9.0
3207,1488,8.9
3207,1983,9.2
3207,2370,9.3
3207,2878,9.1
3207,3115,8.9
3207,3906,10.0
3207,4364,10.0
3208,25,9.5
3208,33,9.3
3208,101,10.1
3208,122,9.2
3208,216,9.2
3208,261,9.4
3208,282,8.8
3208,335,10.0
3208,587,9.1
3208,693,8.9
3208,1364,9.0
3208,1488,8.9
3208,1983,9.2
3208,2370,9.3
3208,2878,9.1
3208,3115,8.9
3208,3906,10.0
3208,4364,10.0
3209,25,9.5
3209,33,9.3
3209,101,10.1
3209,122,9.2
3209,216,9.2
3209,261,9.4
3209,282,8.8
3209,335,10.0
3209,587,9.1
3209,693,8.9
3209,1364,9.0
3209,1488,8.9
3209,1983,9.2
3209,2370,9.3
3209,2878,9.1
3209,3115,8.9
3209,3906,10.0
3209,4364,10.0
3210,25,9.5
3210,33,9.3
3210,101,10.1
3210,122,9.2
3210,216,9.2
3210,261,9.4
3210,282,8.8
3210,335,10.0
3210,587,9.1
3210,693,8.9
3210,1364,9.0
3210,1488,8.9
3210,1983,9.2
3210,2370,9.3
3210,2878,9.1
3210,3115,8.9
3210,3906,10.0
3210,4364,10.0
3211,25,9.5
3211,33,9.3
3211,101,10.1
3211,122,9.2
3211,216,9.2
3211,261,9.4
3211,282,8.8
3211,335,10.0
3211,587,9.1
3211,693,8.9
3211,1364,9.0
3211,1488,8.9
3211,1983,9.2
3211,2370,9.3
3211,2878,9.1
3211,3115,8.9
3211,3906,10.0
3211,4364,10.0
3212,25,9.5
3212,33,9.3
3212,101,10.1
3212,122,9.2
3212,216,9.2
3212,261,9.4
3212,282,8.8
3212,335,10.0
3212,587,9.1
3212,693,8.9
3212,1364,9.0
3212,1488,8.9
3212,1983,9.2
3212,2370,9.3
3212,2878,9.1
3212,3115,8.9
3212,3906,10.0
3212,4364,10.0
3213,25,9.5
3213,33,9.3
3213,101,10.1
3213,122,9.2
3213,216,9.2
3213,261,9.4
3213,282,8.8
3213,335,10.0
3213,587,9.1
3213,693,8.9
3213,1364,9.0
3213,1488,8.9
3213,1983,9.2
3213,2370,9.3
3213,2878,9.1
3213,3115,8.9
3213,3906,10.0
3213,4364,10.0
3214,25,9.5
3214,33,9.3
3214,101,10.1
3214,122,9.2
3214,216,9.2
3214,261,9.4
3214,282,8.8
3214,335,10.0
3214,587,9.1
3214,693,8.9
3214,1364,9.0
3214,1488,8.9
3214,1983,9.2
3214,2370,9.3
3214,2878,9.1
3214,3115,8.9
3214,3906,10.0
3214,4364,10.0
3215,25,9.5
3215,33,9.3
3215,101,10.1
3215,122,9.2
3215,216,9.2
3215,261,9.4
3215,282,8.8
3215,335,10.0
3215,587,9.1
3215,693,8.9
3215,1364,9.0
3215,1488,8.9
3215,1983,9.2
3215,2370,9.3
3215,2878,9.1
3215,3115,8.9
3215,3906,10.0
3215,4364,10.0
3216,25,9.5
3216,33,9.3
3216,101,10.1
3216,122,9.2
3216,216,9.2
3216,261,9.4
3216,282,8.8
3216,335,10.0
3216,587,9.1
3216,693,8.9
3216,1364,9.0
3216,1488,8.9
3216,1983,9.2
3216,2370,9.3
3216,2878,9.1
3216,3115,8.9
3216,3906,10.0
3216,4364,10.0
3217,25,9.5
3217,33,9.3
3217,101,10.1
3217,122,9.2
3217,216,9.2
3217,261,9.4
3217,282,8.8
3217,335,10.0
3217,587,9.1
3217,693,8.9
3217,1364,9.0
3217,1488,8.9
3217,1983,9.2
3217,2370,9.3
3217,2878,9.1
3217,3115,8.9
3217,3906,10.0
3217,4364,10.0
3218,25,9.5
3218,33,9.3
3218,101,10.1
3218,122,9.2
3218,216,9.2
3218,261,9.4
3218,282,8.8
3218,335,10.0
3218,587,9.1
3218,693,8.9
3218,1364,9.0
3218,1488,8.9
3218,1983,9.2
3218,2370,9.3
3218,2878,9.1
3218,3115,8.9
3218,3906,10.0
3218,4364,10.0
3219,25,9.5
3219,33,9.3
3219,101,10.1
3219,122,9.2
3219,216,9.2
3219,261,9.4
3219,282,8.8
3219,335,10.0
3219,587,9.1
3219,693,8.9
3219,1364,9.0
3219,1488,8.9
3219,1983,9.2
3219,2370,9.3
3219,2878,9.1
3219,3115,8.9
3219,3906,10.0
3219,4364,10.0
3220,25,9.5
3220,33,9.3
3220,101,10.1
3220,122,9.2
3220,216,9.2
3220,261,9.4
3220,282,8.8
3220,335,10.0
3220,587,9.1
3220,693,8.9
3220,1364,9.0
3220,1488,8.9
3220,1983,9.2
3220,2370,9.3
3220,2878,9.1
3220,3115,8.9
3220,3906,10.0
3220,4364,10.0
3221,25,9.5
3221,33,9.3
3221,101,10.1
3221,122,9.2
3221,216,9.2
3221,261,9.4
3221,282,8.8
3221,335,10.0
3221,587,9.1
3221,693,8.9
3221,1364,9.0
3221,1488,8.9
3221,1983,9.2
3221,2370,9.3
3221,2878,9.1
3221,3115,8.9
3221,3906,10.0
3221,4364,10.0
3222,25,9.5
3222,33,9.3
3222,101,10.1
3222,122,9.2
3222,216,9.2
3222,261,9.4
3222,282,8.8
3222,335,10.0
3222,587,9.1
3222,693,8.9
3222,1364,9.0
3222,1488,8.9
3222,1983,9.2
3222,2370,9.3
3222,2878,9.1
3222,3115,8.9
3222,3906,10.0
3222,4364,10.0
3223,25,9.5
3223,33,9.3
3223,101,10.1
3223,122,9.2
3223,216,9.2
3223,261,9.4
3223,282,8.8
3223,335,10.0
3223,587,9.1
3223,693,8.9
3223,1364,9.0
3223,1488,8.9
3223,1983,9.2
3223,2370,9.3
3223,2878,9.1
3223,3115,8.9
3223,3906,10.0
3223,4364,10.0
3224,25,9.5
3224,33,9.3
3224,101,10.1
3224,122,9.2
3224,216,9.2
3224,261,9.4
3224,282,8.8
3224,335,10.0
3224,587,9.1
3224,693,8.9
3224,1364,9.0
3224,1488,8.9
3224,1983,9.2
3224,2370,9.3
3224,2878,9.1
3224,3115,8.9
3224,3906,10.0
3224,4364,10.0
3225,25,9.5
3225,33,9.3
3225,101,10.1
3225,122,9.2
3225,216,9.2
3225,261,9.4
3225,282,8.8
3225,335,10.0
3225,587,9.1
3225,693,8.9
3225,1364,9.0
3225,1488,8.9
3225,1983,9.2
3225,2370,9.3
3225,2878,9.1
3225,3115,8.9
3225,3906,10.0
3225,4364,10.0
3226,25,9.5
3226,33,9.3
3226,101,10.1
3226,122,9.2
3226,216,9.2
3226,261,9.4
3226,282,8.8
3226,335,10.0
3226,587,9.1
3226,693,8.9
3226,1364,9.0
3226,1488,8.9
3226,1983,9.2
3226,2370,9.3
3226,2878,9.1
3226,3115,8.9
3226,3906,10.0
3226,4364,10.0
3227,25,9.5
3227,33,9.3
3227,101,10.1
3227,122,9.2
3227,216,9.2
3227,261,9.4
3227,282,8.8
3227,335,10.0
3227,587,9.1
3227,693,8.9
3227,1364,9.0
3227,1488,8.9
3227,1983,9.2
3227,2370,9.3
3227,2878,9.1
3227,3115,8.9
3227,3906,10.0
3227,4364,10.0
3228,25,9.5
3228,33,9.3
3228,101,10.1
3228,122,9.2
3228,216,9.2
3228,261,9.4
3228,282,8.8
3228,335,10.0
3228,587,9.1
3228,693,8.9
3228,1364,9.0
3228,1488,8.9
3228,1983,9.2
3228,2370,9.3
3228,2878,9.1
3228,3115,8.9
3228,3906,10.0
3228,4364,10.0
3229,25,9.5
3229,33,9.3
3229,101,10.1
3229,122,9.2
3229,216,9.2
3229,261,9.4
3229,282,8.8
3229,335,10.0
3229,587,9.1
3229,693,8.9
3229,1364,9.0
3229,1488,8.9
3229,1983,9.2
3229,2370,9.3
3229,2878,9.1
3229,3115,8.9
3229,3906,10.0
3229,4364,10.0
3230,25,9.5
3230,33,9.3
3230,101,10.1
3230,122,9.2
3230,216,9.2
3230,261,9.4
3230,282,8.8
3230,335,10.0
3230,587,9.1
3230,693,8.9
3230,1364,9.0
3230,1488,8.9
3230,1983,9.2
3230,2370,9.3
3230,2878,9.1
3230,3115,8.9
3230,3906,10.0
3230,4364,10.0
3231,25,9.5
3231,33,9.3
3231,101,10.1
3231,122,9.2
3231,216,9.2
3231,261,9.4
3231,282,8.8
3231,335,10.0
3231,587,9.1
3231,693,8.9
3231,1364,9.0
3231,1488,8.9
3231,1983,9.2
3231,2370,9.3
3231,2878,9.1
3231,3115,8.9
3231,3906,10.0
3231,4364,10.0
3232,25,9.5
3232,33,9.3
3232,101,10.1
3232,122,9.2
3232,216,9.2
3232,261,9.4
3232,282,8.8
3232,335,10.0
3232,587,9.1
3232,693,8.9
3232,1364,9.0
3232,1488,8.9
3232,1983,9.2
3232,2370,9.3
3232,2878,9.1
3232,3115,8.9
3232,3906,10.0
3232,4364,10.0
3233,25,9.5
3233,33,9.3
3233,101,10.1
3233,122,9.2
3233,216,9.2
3233,261,9.4
3233,282,8.8
3233,335,10.0
3233,587,9.1
3233,693,8.9
3233,1364,9.0
3233,1488,8.9
3233,1983,9.2
3233,2370,9.3
3233,2878,9.1
3233,3115,8.9
3233,3906,10.0
3233,4364,10.0
3234,25,9.5
3234,33,9.3
3234,101,10.1
3234,122,9.2
3234,216,9.2
3234,261,9.4
3234,282,8.8
3234,335,10.0
3234,587,9.1
3234,693,8.9
3234,1364,9.0
3234,1488,8.9
3234,1983,9.2
3234,2370,9.3
3234,2878,9.1
3234,3115,8.9
3234,3906,10.0
3234,4364,10.0
3235,25,9.5
3235,33,9.3
3235,101,10.1
3235,122,9.2
3235,216,9.2
3235,261,9.4
3235,282,8.8
3235,335,10.0
3235,587,9.1
3235,693,8.9
3235,1364,9.0
3235,1488,8.9
3235,1983,9.2
3235,2370,9.3
3235,2878,9.1
3235,3115,8.9
3235,3906,10.0
3235,4364,10.0
3236,25,9.5
3236,33,9.3
3236,101,10.1
3236,122,9.2
3236,216,9.2
3236,261,9.4
3236,282,8.8
3236,335,10.0
3236,587,9.1
3236,693,8.9
3236,1364,9.0
3236,1488,8.9
3236,1983,9.2
3236,2370,9.3
3236,2878,9.1
3236,3115,8.9
3236,3906,10.0
3236,4364,10.0
3237,25,9.5
3237,33,9.3
3237,101,10.1
3237,122,9.2
3237,216,9.2
3237,261,9.4
3237,282,8.8
3237,335,10.0
3237,587,9.1
3237,693,8.9
3237,1364,9.0
3237,1488,8.9
3237,1983,9.2
3237,2370,9.3
3237,2878,9.1
3237,3115,8.9
3237,3906,10.0
3237,4364,10.0
3238,25,9.5
3238,33,9.3
3238,101,10.1
3238,122,9.2
3238,216,9.2
3238,261,9.4
3238,282,8.8
3238,335,10.0
3238,587,9.1
3238,693,8.9
3238,1364,9.0
3238,1488,8.9
3238,1983,9.2
3238,2370,9.3
3238,2878,9.1
3238,3115,8.9
3238,3906,10.0
3238,4364,10.0
3239,25,9.5
3239,33,9.3
3239,101,10.1
3239,122,9.2
3239,216,9.2
3239,261,9.4
3239,282,8.8
3239,335,10.0
3239,587,9.1
3239,693,8.9
3239,1364,9.0
3239,1488,8.9
3239,1983,9.2
3239,2370,9.3
3239,2878,9.1
3239,3115,8.9
3239,3906,10.0
3239,4364,10.0
3240,25,9.5
3240,33,9.3
3240,101,10.1
3240,122,9.2
3240,216,9.2
3240,261,9.4
3240,282,8.8
3240,335,10.0
3240,587,9.1
3240,693,8.9
3240,1364,9.0
3240,1488,8.9
3240,1983,9.2
3240,2370,9.3
3240,2878,9.1
3240,3115,8.9
3240,3906,10.0
3240,4364,10.0
3241,25,9.5
3241,33,9.3
3241,101,10.1
3241,122,9.2
3241,216,9.2
3241,261,9.4
3241,282,8.8
3241,335,10.0
3241,587,9.1
3241,693,8.9
3241,1364,9.0
3241,1488,8.9
3241,1983,9.2
3241,2370,9.3
3241,2878,9.1
3241,3115,8.9
3241,3906,10.0
3241,4364,10.0
3242,25,9.5
3242,33,9.3
3242,101,10.1
3242,122,9.2
3242,216,9.2
3242,261,9.4
3242,282,8.8
3242,335,10.0
3242,587,9.1
3242,693,8.9
3242,1364,9.0
3242,1488,8.9
3242,1983,9.2
3242,2370,9.3
3242,2878,9.1
3242,3115,8.9
3242,3906,10.0
3242,4364,10.0
3243,25,9.5
3243,33,9.3
3243,101,10.1
3243,122,9.2
3243,216,9.2
3243,261,9.4
3243,282,8.8
3243,335,10.0
3243,587,9.1
3243,693,8.9
3243,1364,9.0
3243,1488,8.9
3243,1983,9.2
3243,2370,9.3
3243,2878,9.1
3243,3115,8.9
3243,3906,10.0
3243,4364,10.0
3244,25,9.5
3244,33,9.3
3244,101,10.1
3244,122,9.2
3244,216,9.2
3244,261,9.4
3244,282,8.8
3244,335,10.0
3244,587,9.1
3244,693,8.9
3244,1364,9.0
3244,1488,8.9
3244,1983,9.2
3244,2370,9.3
3244,2878,9.1
3244,3115,8.9
3244,3906,10.0
3244,4364,10.0
3245,25,9.5
3245,33,9.3
3245,101,10.1
3245,122,9.2
3245,216,9.2
3245,261,9.4
3245,282,8.8
3245,335,10.0
3245,587,9.1
3245,693,8.9
3245,1364,9.0
3245,1488,8.9
3245,1983,9.2
3245,2370,9.3
3245,2878,9.1
3245,3115,8.9
3245,3906,10.0
3245,4364,10.0
3246,25,9.5
3246,33,9.3
3246,101,10.1
3246,122,9.2
3246,216,9.2
3246,261,9.4
3246,282,8.8
3246,335,10.0
3246,587,9.1
3246,693,8.9
3246,1364,9.0
3246,1488,8.9
3246,1983,9.2
3246,2370,9.3
3246,2878,9.1
3246,3115,8.9
3246,3906,10.0
3246,4364,10.0
3247,25,9.5
3247,33,9.3
3247,101,10.1
3247,122,9.2
3247,216,9.2
3247,261,9.4
3247,282,8.8
3247,335,10.0
3247,587,9.1
3247,693,8.9
3247,1364,9.0
3247,1488,8.9
3247,1983,9.2
3247,2370,9.3
3247,2878,9.1
3247,3115,8.9
3247,3906,10.0
3247,4364,10.0
3248,25,9.5
3248,33,9.3
3248,101,10.1
3248,122,9.2
3248,216,9.2
3248,261,9.4
3248,282,8.8
3248,335,10.0
3248,587,9.1
3248,693,8.9
3248,1364,9.0
3248,1488,8.9
3248,1983,9.2
3248,2370,9.3
3248,2878,9.1
3248,3115,8.9
3248,3906,10.0
3248,4364,10.0
3249,25,9.5
3249,33,9.3
3249,101,10.1
3249,122,9.2
3249,216,9.2
3249,261,9.4
3249,282,8.8
3249,335,10.0
3249,587,9.1
3249,693,8.9
3249,1364,9.0
3249,1488,8.9
3249,1983,9.2
3249,2370,9.3
3249,2878,9.1
3249,3115,8.9
3249,3906,10.0
3249,4364,10.0
3250,25,9.5
3250,33,9.3
3250,101,10.1
3250,122,9.2
3250,216,9.2
3250,261,9.4
3250,282,8.8
3250,335,10.0
3250,587,9.1
3250,693,8.9
3250,1364,9.0
3250,1488,8.9
3250,1983,9.2
3250,2370,9.3
3250,2878,9.1
3250,3115,8.9
3250,3906,10.0
3250,4364,10.0
3251,25,9.5
3251,33,9.3
3251,101,10.1
3251,122,9.2
3251,216,9.2
3251,261,9.4
3251,282,8.8
3251,335,10.0
3251,587,9.1
3251,693,8.9
3251,1364,9.0
3251,1488,8.9
3251,1983,9.2
3251,2370,9.3
3251,2878,9.1
3251,3115,8.9
3251,3906,10.0
3251,4364,10.0
3252,25,9.5
3252,33,9.3
3252,101,10.1
3252,122,9.2
3252,216,9.2
3252,261,9.4
3252,282,8.8
3252,335,10.0
3252,587,9.1
3252,693,8.9
3252,1364,9.0
3252,1488,8.9
3252,1983,9.2
3252,2370,9.3
3252,2878,9.1
3252,3115,8.9
3252,3906,10.0
3252,4364,10.0
3253,25,9.5
3253,33,9.3
3253,101,10.1
3253,122,9.2
3253,216,9.2
3253,261,9.4
3253,282,8.8
3253,335,10.0
3253,587,9.1
3253,693,8.9
3253,1364,9.0
3253,1488,8.9
3253,1983,9.2
3253,2370,9.3
3253,2878,9.1
3253,3115,8.9
3253,3906,10.0
3253,4364,10.0
3254,25,9.5
3254,33,9.3
3254,101,10.1
3254,122,9.2
3254,216,9.2
3254,261,9.4
3254,282,8.8
3254,335,10.0
3254,587,9.1
3254,693,8.9
3254,1364,9.0
3254,1488,8.9
3254,1983,9.2
3254,2370,9.3
3254,2878,9.1
3254,3115,8.9
3254,3906,10.0
3254,4364,10.0
3255,25,9.5
3255,33,9.3
3255,101,10.1
3255,122,9.2
3255,216,9.2
3255,261,9.4
3255,282,8.8
3255,335,10.0
3255,587,9.1
3255,693,8.9
3255,1364,9.0
3255,1488,8.9
3255,1983,9.2
3255,2370,9.3
3255,2878,9.1
3255,3115,8.9
3255,3906,10.0
3255,4364,10.0
3256,25,9.5
3256,33,9.3
3256,101,10.1
3256,122,9.2
3256,216,9.2
3256,261,9.4
3256,282,8.8
3256,335,10.0
3256,587,9.1
3256,693,8.9
3256,1364,9.0
3256,1488,8.9
3256,1983,9.2
3256,2370,9.3
3256,2878,9.1
3256,3115,8.9
3256,3906,10.0
3256,4364,10.0
3257,25,9.5
3257,33,9.3
3257,101,10.1
3257,122,9.2
3257,216,9.2
3257,261,9.4
3257,282,8.8
3257,335,10.0
3257,587,9.1
3257,693,8.9
